MacAdress,ProcessDate,Temperature,Longitude,Latitude,accuracy,UserId,Id
00:1B:10:18:4C:36,2020-05-02 10:47:52.227,26.270000457763672,28.9000517,41.0259498,38.116,30,2814
00:1B:10:18:4C:36,2020-05-02 10:48:02.230,26.260000228881836,28.9000517,41.0259498,38.116,30,2815
00:1B:10:18:4C:36,2020-05-02 10:48:12.237,26.299999237060547,28.9000517,41.0259498,38.116,30,2817
00:1B:10:18:4C:36,2020-05-02 10:48:22.240,26.280000686645508,28.9000517,41.0259498,38.116,30,2818
00:1B:10:18:45:9B,2020-05-02 10:48:20.550,35.0,29.0087869,41.1096507,234.687,27,2819
00:1B:10:18:4C:36,2020-05-02 10:48:32.243,26.31999969482422,28.9000517,41.0259498,38.116,30,2820
00:1B:10:18:4C:36,2020-05-02 10:48:42.247,26.25,28.9000944,41.0259507,67.798,30,2821
00:1B:10:18:4C:36,2020-05-02 10:48:52.250,26.25,28.9000944,41.0259507,67.798,30,2822
00:1B:10:18:4C:36,2020-05-02 10:49:02.253,26.260000228881836,28.9000944,41.0259507,67.798,30,2823
00:1B:10:18:4C:36,2020-05-02 10:49:12.260,26.299999237060547,28.9000944,41.0259507,67.798,30,2824
00:1B:10:18:4C:36,2020-05-02 10:49:22.263,26.260000228881836,28.9000944,41.0259507,67.798,30,2825
00:1B:10:18:4C:36,2020-05-02 10:49:32.267,26.219999313354492,28.9000944,41.0259507,67.798,30,2826
00:1B:10:18:50:2F,2020-05-02 10:49:39.760,35.0,28.7682679,41.0336703,15.943,26,2827
00:1B:10:18:4C:36,2020-05-02 10:49:42.270,26.260000228881836,28.9000944,41.0259507,67.798,30,2828
00:1B:10:18:30:29,2020-05-02 10:49:47.243,35.0,29.0459083,41.1312919,13.886,28,2829
00:1B:10:18:4C:36,2020-05-02 10:49:52.273,26.239999771118164,28.9000944,41.0259507,67.798,30,2831
00:1B:10:18:4C:36,2020-05-02 10:50:02.280,26.270000457763672,28.9000944,41.0259507,67.798,30,2833
00:1B:10:18:4C:36,2020-05-02 10:50:12.287,26.209999084472656,28.9000944,41.0259507,67.798,30,2834
00:1B:10:18:4C:36,2020-05-02 10:50:22.287,26.200000762939453,28.9000944,41.0259507,67.798,30,2835
00:1B:10:18:4C:36,2020-05-02 10:50:32.293,26.149999618530273,28.9000944,41.0259507,67.798,30,2836
00:1B:10:18:4C:36,2020-05-02 10:50:42.297,26.270000457763672,28.900039,41.0258742,26.814,30,2837
00:1B:10:18:4C:36,2020-05-02 10:50:52.300,26.219999313354492,28.900039,41.0258742,26.814,30,2838
00:1B:10:18:4C:36,2020-05-02 10:51:02.307,26.170000076293945,28.900039,41.0258742,26.814,30,2839
00:1B:10:18:4C:36,2020-05-02 10:51:12.310,26.15999984741211,28.900039,41.0258742,26.814,30,2840
00:1B:10:18:4C:36,2020-05-02 10:51:22.313,26.15999984741211,28.900039,41.0258742,26.814,30,2841
00:1B:10:18:4C:36,2020-05-02 10:51:32.317,26.18000030517578,28.900039,41.0258742,26.814,30,2842
00:1B:10:18:4C:36,2020-05-02 10:51:42.320,26.18000030517578,28.900039,41.0258742,26.814,30,2843
00:1B:10:18:4C:36,2020-05-02 10:51:52.327,26.139999389648438,28.900039,41.0258742,26.814,30,2844
00:1B:10:18:4C:36,2020-05-02 10:52:02.330,26.170000076293945,28.900039,41.0258742,26.814,30,2845
00:1B:10:18:4C:36,2020-05-02 10:52:12.337,26.149999618530273,28.900039,41.0258742,26.814,30,2846
00:1B:10:18:4C:36,2020-05-02 10:52:22.337,26.110000610351562,28.900039,41.0258742,26.814,30,2847
00:1B:10:18:4C:36,2020-05-02 10:52:32.340,26.1200008392334,28.9001412,41.0259307,62.338,30,2848
00:1B:10:18:4C:36,2020-05-02 10:52:42.347,26.1200008392334,28.9001412,41.0259307,62.338,30,2849
00:1B:10:18:4C:36,2020-05-02 10:52:52.350,26.200000762939453,28.9001412,41.0259307,62.338,30,2850
00:1B:10:18:4C:36,2020-05-02 10:53:02.353,26.15999984741211,28.9001412,41.0259307,62.338,30,2851
00:1B:10:18:4C:36,2020-05-02 10:53:12.357,26.100000381469727,28.9001412,41.0259307,62.338,30,2852
00:1B:10:18:4C:36,2020-05-02 10:53:22.363,26.110000610351562,28.9001412,41.0259307,62.338,30,2853
00:1B:10:18:4C:36,2020-05-02 10:53:32.367,26.1299991607666,28.9001412,41.0259307,62.338,30,2854
00:1B:10:18:4C:36,2020-05-02 10:53:42.370,26.100000381469727,28.9001412,41.0259307,62.338,30,2855
00:1B:10:18:4C:36,2020-05-02 10:53:52.377,26.110000610351562,28.9001412,41.0259307,62.338,30,2856
00:1B:10:18:4C:36,2020-05-02 10:54:02.377,26.09000015258789,28.9001412,41.0259307,62.338,30,2857
00:1B:10:18:4C:36,2020-05-02 10:54:12.383,26.1299991607666,28.9001412,41.0259307,62.338,30,2858
00:1B:10:18:33:47,2020-05-02 10:54:15.793,35.0,29.2013996,41.0123832,29.02,34,2859
00:1B:10:18:4C:36,2020-05-02 10:54:22.387,26.15999984741211,28.9001412,41.0259307,62.338,30,2860
00:1B:10:18:4C:36,2020-05-02 10:54:32.390,26.139999389648438,28.9001412,41.0259307,62.338,30,2861
00:1B:10:18:4C:36,2020-05-02 10:54:42.397,26.110000610351562,28.9001694,41.0259123,52.822,30,2862
00:1B:10:18:4C:36,2020-05-02 10:54:52.400,26.110000610351562,28.9001694,41.0259123,52.822,30,2863
00:1B:10:18:4C:36,2020-05-02 10:55:02.403,26.15999984741211,28.9001694,41.0259123,52.822,30,2864
00:1B:10:18:4C:36,2020-05-02 10:55:12.407,26.149999618530273,28.9001694,41.0259123,52.822,30,2865
00:1B:10:18:4C:36,2020-05-02 10:55:22.410,26.110000610351562,28.9001694,41.0259123,52.822,30,2866
00:1B:10:18:4C:36,2020-05-02 10:55:32.417,26.100000381469727,28.9001694,41.0259123,52.822,30,2867
00:1B:10:18:4C:36,2020-05-02 10:55:42.417,26.1200008392334,28.9001757,41.025925,34.893,30,2868
00:1B:10:18:4C:36,2020-05-02 10:55:52.420,26.110000610351562,28.9001757,41.025925,34.893,30,2869
00:1B:10:18:4C:36,2020-05-02 10:56:02.427,26.059999465942383,28.9001757,41.025925,34.893,30,2870
00:1B:10:18:4C:36,2020-05-02 10:56:12.430,26.09000015258789,28.9001757,41.025925,34.893,30,2871
00:1B:10:18:4C:36,2020-05-02 10:56:22.437,26.049999237060547,28.9001757,41.025925,34.893,30,2872
00:1B:10:18:4C:36,2020-05-02 10:56:32.440,26.059999465942383,28.9001757,41.025925,34.893,30,2873
00:1B:10:18:4C:36,2020-05-02 10:56:42.443,25.989999771118164,28.9001757,41.025925,44.438,30,2874
00:1B:10:18:4C:36,2020-05-02 10:56:52.447,26.06999969482422,28.9001757,41.025925,44.438,30,2875
00:1B:10:18:4C:36,2020-05-02 10:57:02.450,26.030000686645508,28.9001757,41.025925,44.438,30,2876
00:1B:10:18:4C:36,2020-05-02 10:57:12.457,26.010000228881836,28.9001757,41.025925,44.438,30,2877
00:1B:10:18:4C:36,2020-05-02 10:57:22.460,26.0,28.9001757,41.025925,44.438,30,2878
00:1B:10:18:4C:36,2020-05-02 10:57:32.467,26.0,28.9001757,41.025925,44.438,30,2879
00:1B:10:18:4C:36,2020-05-02 10:57:42.470,26.0,28.9001626,41.0259369,46.315,30,2880
00:1B:10:18:4C:36,2020-05-02 10:57:52.473,26.049999237060547,28.9001626,41.0259369,46.315,30,2882
00:1B:10:18:4C:36,2020-05-02 10:58:02.477,26.020000457763672,28.9001626,41.0259369,46.315,30,2883
00:1B:10:18:4C:36,2020-05-02 10:58:12.480,25.989999771118164,28.9001626,41.0259369,46.315,30,2885
00:1B:10:18:4C:36,2020-05-02 10:58:22.487,25.969999313354492,28.9001626,41.0259369,46.315,30,2886
00:1B:10:18:4C:36,2020-05-02 10:58:32.490,25.969999313354492,28.9001626,41.0259369,46.315,30,2888
00:1B:10:18:4C:36,2020-05-02 10:58:42.493,25.979999542236328,28.9001626,41.0259369,59.892,30,2889
00:1B:10:18:4C:36,2020-05-02 10:58:52.497,26.020000457763672,28.9001626,41.0259369,59.892,30,2890
00:1B:10:18:4C:36,2020-05-02 10:59:02.503,25.969999313354492,28.9001626,41.0259369,59.892,30,2891
00:1B:10:18:4C:36,2020-05-02 10:59:12.507,25.969999313354492,28.9001626,41.0259369,59.892,30,2892
00:1B:10:18:4C:36,2020-05-02 10:59:22.510,26.010000228881836,28.9001626,41.0259369,59.892,30,2893
00:1B:10:18:4C:36,2020-05-02 10:59:32.513,26.0,28.9001626,41.0259369,59.892,30,2894
00:1B:10:18:50:2F,2020-05-02 10:59:39.590,36.0,28.7709947,40.988507,699.999,26,2895
00:1B:10:18:4C:36,2020-05-02 10:59:42.520,25.989999771118164,28.90016,41.0259373,34.68,30,2896
00:1B:10:18:30:29,2020-05-02 10:59:46.723,35.0,29.0459012,41.1312867,15.443,28,2897
00:1B:10:18:4C:36,2020-05-02 10:59:52.523,25.940000534057617,28.90016,41.0259373,34.68,30,2899
00:1B:10:18:4C:36,2020-05-02 11:00:02.527,25.969999313354492,28.90016,41.0259373,34.68,30,2901
00:1B:10:18:4C:36,2020-05-02 11:00:12.533,25.979999542236328,28.90016,41.0259373,34.68,30,2902
00:1B:10:18:4C:36,2020-05-02 11:00:22.537,26.010000228881836,28.90016,41.0259373,34.68,30,2903
00:1B:10:18:4C:36,2020-05-02 11:00:32.540,25.959999084472656,28.90016,41.0259373,37.793,30,2904
00:1B:10:18:4C:36,2020-05-02 11:00:42.547,25.959999084472656,28.90016,41.0259373,37.793,30,2905
00:1B:10:18:4C:36,2020-05-02 11:00:52.550,25.93000030517578,28.90016,41.0259373,37.793,30,2906
00:1B:10:18:4C:36,2020-05-02 11:01:02.553,25.950000762939453,28.90016,41.0259373,37.793,30,2907
00:1B:10:18:4C:36,2020-05-02 11:01:12.557,25.940000534057617,28.90016,41.0259373,37.793,30,2908
00:1B:10:18:4C:36,2020-05-02 11:01:22.560,25.899999618530273,28.90016,41.0259373,37.793,30,2909
00:1B:10:18:4C:36,2020-05-02 11:01:32.567,25.93000030517578,28.90016,41.0259373,37.793,30,2910
00:1B:10:18:4C:36,2020-05-02 11:01:42.570,25.920000076293945,28.90016,41.0259373,37.793,30,2911
00:1B:10:18:4C:36,2020-05-02 11:01:52.573,25.8799991607666,28.90016,41.0259373,37.793,30,2912
00:1B:10:18:4C:36,2020-05-02 11:02:02.577,25.90999984741211,28.90016,41.0259373,37.793,30,2913
00:1B:10:18:4C:36,2020-05-02 11:02:12.580,25.920000076293945,28.90016,41.0259373,37.793,30,2914
00:1B:10:18:4C:36,2020-05-02 11:02:22.583,25.920000076293945,28.90016,41.0259373,37.793,30,2915
00:1B:10:18:4C:36,2020-05-02 11:02:32.587,25.940000534057617,28.90016,41.0259373,37.793,30,2916
00:1B:10:18:4C:36,2020-05-02 11:02:42.590,25.93000030517578,28.90016,41.0259373,37.793,30,2917
00:1B:10:18:4C:36,2020-05-02 11:02:52.597,25.940000534057617,28.90016,41.0259373,37.793,30,2918
00:1B:10:18:4C:36,2020-05-02 11:03:02.600,25.90999984741211,28.9000205,41.0258753,14.223,30,2919
00:1B:10:18:4C:36,2020-05-02 11:03:12.607,25.940000534057617,28.9000205,41.0258753,14.223,30,2920
00:1B:10:18:4C:36,2020-05-02 11:03:22.610,25.8799991607666,28.9000205,41.0258753,14.223,30,2921
00:1B:10:18:4C:36,2020-05-02 11:03:32.617,25.90999984741211,28.9000205,41.0258753,14.223,30,2922
00:1B:10:18:4C:36,2020-05-02 11:03:42.620,25.8700008392334,28.9000205,41.0258753,14.223,30,2923
00:1B:10:18:4C:36,2020-05-02 11:03:52.623,25.920000076293945,28.9000205,41.0258753,14.223,30,2924
00:1B:10:18:4C:36,2020-05-02 11:04:02.627,25.860000610351562,28.9000205,41.0258753,14.223,30,2925
00:1B:10:18:4C:36,2020-05-02 11:04:12.630,25.860000610351562,28.9000205,41.0258753,14.223,30,2926
00:1B:10:18:4C:36,2020-05-02 11:04:22.637,25.8700008392334,28.9000205,41.0258753,14.223,30,2927
00:1B:10:18:4C:36,2020-05-02 11:04:32.640,25.850000381469727,28.9000205,41.0258753,14.223,30,2928
00:1B:10:18:4C:36,2020-05-02 11:04:42.643,25.829999923706055,28.9000205,41.0258753,14.223,30,2929
00:1B:10:18:4C:36,2020-05-02 11:04:52.647,25.860000610351562,28.8999368,41.0260411,22.135,30,2930
00:1B:10:18:4C:36,2020-05-02 11:05:02.650,25.84000015258789,28.8999368,41.0260411,22.135,30,2931
00:1B:10:18:4C:36,2020-05-02 11:05:12.663,25.860000610351562,28.8999368,41.0260411,22.135,30,2932
00:1B:10:18:4C:36,2020-05-02 11:05:22.667,25.81999969482422,28.8999368,41.0260411,22.135,30,2933
00:1B:10:18:4C:36,2020-05-02 11:05:32.673,25.829999923706055,28.8999368,41.0260411,22.135,30,2934
00:1B:10:18:4C:36,2020-05-02 11:05:42.677,25.809999465942383,28.8999368,41.0260411,22.135,30,2935
00:1B:10:18:4C:36,2020-05-02 11:05:52.677,25.829999923706055,28.8999368,41.0260411,22.135,30,2936
00:1B:10:18:4C:36,2020-05-02 11:06:02.680,25.799999237060547,28.9001111,41.0254068,37.099,30,2937
00:1B:10:18:4C:36,2020-05-02 11:06:12.683,25.799999237060547,28.9001111,41.0254068,37.099,30,2938
00:1B:10:18:4C:36,2020-05-02 11:06:22.687,25.799999237060547,28.9001111,41.0254068,37.099,30,2939
00:1B:10:18:4C:36,2020-05-02 11:06:32.690,25.799999237060547,28.9001111,41.0254068,37.099,30,2940
00:1B:10:18:4C:36,2020-05-02 11:06:42.697,25.799999237060547,28.9001111,41.0254068,37.099,30,2941
00:1B:10:18:4C:36,2020-05-02 11:06:52.700,25.799999237060547,28.9001111,41.0254068,37.099,30,2942
00:1B:10:18:4C:36,2020-05-02 11:07:02.700,25.799999237060547,28.9001111,41.0254068,37.099,30,2943
00:1B:10:18:4C:36,2020-05-02 11:07:12.707,25.799999237060547,28.9001111,41.0254068,37.099,30,2944
00:1B:10:18:4C:36,2020-05-02 11:07:22.710,25.90999984741211,28.9001111,41.0254068,37.099,30,2945
00:1B:10:18:4C:36,2020-05-02 11:07:32.717,25.899999618530273,28.9001111,41.0254068,37.099,30,2946
00:1B:10:18:4C:36,2020-05-02 11:07:42.720,25.8799991607666,28.9001111,41.0254068,37.099,30,2947
00:1B:10:18:4C:36,2020-05-02 11:07:52.723,25.889999389648438,28.9001111,41.0254068,37.099,30,2949
00:1B:10:18:4C:36,2020-05-02 11:08:02.727,25.8700008392334,28.9001111,41.0254068,37.099,30,2950
00:1B:10:18:4C:36,2020-05-02 11:08:12.733,25.899999618530273,28.9001111,41.0254068,37.099,30,2952
00:1B:10:18:4C:36,2020-05-02 11:08:22.737,25.829999923706055,28.9001111,41.0254068,37.099,30,2953
00:1B:10:18:45:9B,2020-05-02 10:52:55.540,35.0,29.0038114,41.121153,29.172,27,2954
00:1B:10:18:4C:36,2020-05-02 11:08:32.740,25.860000610351562,28.9000224,41.0258686,17.455,30,2955
00:1B:10:18:4C:36,2020-05-02 11:08:42.747,25.899999618530273,28.9000224,41.0258686,17.455,30,2956
00:1B:10:18:4C:36,2020-05-02 11:08:52.747,25.90999984741211,28.9000224,41.0258686,17.455,30,2957
00:1B:10:18:4C:36,2020-05-02 11:09:02.753,25.920000076293945,28.9000224,41.0258686,17.455,30,2958
00:1B:10:18:4C:36,2020-05-02 11:09:12.757,25.899999618530273,28.9000224,41.0258686,17.455,30,2959
00:1B:10:18:4C:36,2020-05-02 11:09:22.760,25.90999984741211,28.9000224,41.0258686,17.455,30,2960
00:1B:10:18:4C:36,2020-05-02 11:09:32.763,25.940000534057617,28.9000224,41.0258686,17.455,30,2961
00:1B:10:18:50:2F,2020-05-02 11:09:39.617,35.0,28.7706778,40.9853148,13.189,26,2962
00:1B:10:18:4C:36,2020-05-02 11:09:42.767,25.899999618530273,28.9000224,41.0258686,17.455,30,2963
00:1B:10:18:30:29,2020-05-02 11:09:21.817,35.0,29.0458996,41.131296,13.498,28,2964
00:1B:10:18:4C:36,2020-05-02 11:09:52.770,25.8700008392334,28.9000224,41.0258686,17.455,30,2966
00:1B:10:18:4C:36,2020-05-02 11:10:02.773,25.899999618530273,28.9000224,41.0258686,17.455,30,2968
00:1B:10:18:4C:36,2020-05-02 11:10:12.777,25.84000015258789,28.9000224,41.0258686,17.455,30,2969
00:1B:10:18:4C:36,2020-05-02 11:10:22.777,25.8700008392334,28.9000224,41.0258686,17.455,30,2970
00:1B:10:18:4C:36,2020-05-02 11:10:32.783,25.860000610351562,28.8999375,41.0260992,37.563,30,2971
00:1B:10:18:4C:36,2020-05-02 11:10:42.787,25.850000381469727,28.8999375,41.0260992,37.563,30,2972
00:1B:10:18:4C:36,2020-05-02 11:10:52.790,25.889999389648438,28.8999375,41.0260992,37.563,30,2973
00:1B:10:18:4C:36,2020-05-02 11:11:02.790,25.860000610351562,28.8999375,41.0260992,37.563,30,2974
00:1B:10:18:4C:36,2020-05-02 11:11:12.797,25.8700008392334,28.8999375,41.0260992,37.563,30,2975
00:1B:10:18:4C:36,2020-05-02 11:11:22.800,25.84000015258789,28.8999375,41.0260992,37.563,30,2976
00:1B:10:18:4C:36,2020-05-02 11:11:32.803,25.8799991607666,28.8999375,41.0260992,37.563,30,2977
00:1B:10:18:4C:36,2020-05-02 11:11:42.810,25.84000015258789,28.8999375,41.0260992,37.563,30,2978
00:1B:10:18:4C:36,2020-05-02 11:11:52.813,25.8700008392334,28.8999375,41.0260992,37.563,30,2979
00:1B:10:18:4C:36,2020-05-02 11:12:02.817,25.850000381469727,28.8999375,41.0260992,37.563,30,2980
00:1B:10:18:4C:36,2020-05-02 11:12:12.820,25.809999465942383,28.8999375,41.0260992,37.563,30,2981
00:1B:10:18:4C:36,2020-05-02 11:12:22.823,25.799999237060547,28.8999375,41.0260992,37.563,30,2982
00:1B:10:18:4C:36,2020-05-02 11:12:32.827,25.81999969482422,28.8999375,41.0260992,37.563,30,2983
00:1B:10:18:4C:36,2020-05-02 11:12:42.830,25.850000381469727,28.8999375,41.0260992,37.563,30,2984
00:1B:10:18:4C:36,2020-05-02 11:12:52.837,25.799999237060547,28.8999375,41.0260992,37.563,30,2985
00:1B:10:18:4C:36,2020-05-02 11:13:02.840,25.780000686645508,28.8999375,41.0260992,37.563,30,2986
00:1B:10:18:4C:36,2020-05-02 11:13:12.843,25.850000381469727,28.8999375,41.0260992,37.563,30,2987
00:1B:10:18:4C:36,2020-05-02 11:13:22.847,25.850000381469727,28.8999183,41.0260993,23.193,30,2988
00:1B:10:18:4C:36,2020-05-02 11:13:32.850,25.799999237060547,28.8999183,41.0260993,23.193,30,2989
00:1B:10:18:4C:36,2020-05-02 11:13:42.857,25.84000015258789,28.8999183,41.0260993,23.193,30,2990
00:1B:10:18:4C:36,2020-05-02 11:13:52.860,25.8700008392334,28.8999183,41.0260993,23.193,30,2991
00:1B:10:18:4C:36,2020-05-02 11:14:02.867,25.770000457763672,28.8999183,41.0260993,23.193,30,2992
00:1B:10:18:4C:36,2020-05-02 11:14:12.870,25.729999542236328,28.8999183,41.0260993,23.193,30,2993
00:1B:10:18:33:47,2020-05-02 11:14:15.827,36.0,29.2013996,41.0123832,29.02,34,2994
00:1B:10:18:4C:36,2020-05-02 11:14:22.873,25.829999923706055,28.8999183,41.0260993,23.193,30,2995
00:1B:10:18:4C:36,2020-05-02 11:14:32.877,25.84000015258789,28.8999183,41.0260993,23.193,30,2996
00:1B:10:18:4C:36,2020-05-02 11:14:42.880,25.809999465942383,28.8999183,41.0260993,23.193,30,2997
00:1B:10:18:4C:36,2020-05-02 11:14:52.883,25.84000015258789,28.8999183,41.0260993,23.193,30,2998
00:1B:10:18:4C:36,2020-05-02 11:15:02.887,25.860000610351562,28.8999183,41.0260993,23.193,30,2999
00:1B:10:18:4C:36,2020-05-02 11:15:12.893,25.850000381469727,28.8999183,41.0260993,23.193,30,3000
00:1B:10:18:4C:36,2020-05-02 11:15:22.897,25.809999465942383,28.8999183,41.0260993,23.193,30,3001
00:1B:10:18:4C:36,2020-05-02 11:15:32.900,25.860000610351562,28.9000194,41.0258692,16.075,30,3002
00:1B:10:18:4C:36,2020-05-02 11:15:42.903,25.860000610351562,28.9000194,41.0258692,16.075,30,3003
00:1B:10:18:4C:36,2020-05-02 11:15:52.907,25.8799991607666,28.9000194,41.0258692,16.075,30,3004
00:1B:10:18:4C:36,2020-05-02 11:16:02.910,25.81999969482422,28.9000194,41.0258692,16.075,30,3005
00:1B:10:18:4C:36,2020-05-02 11:16:12.913,25.860000610351562,28.9000194,41.0258692,16.075,30,3006
00:1B:10:18:4C:36,2020-05-02 11:16:22.917,25.84000015258789,28.9000194,41.0258692,16.075,30,3007
00:1B:10:18:4C:36,2020-05-02 11:16:32.920,25.829999923706055,28.9000083,41.0258656,18.764,30,3008
00:1B:10:18:4C:36,2020-05-02 11:16:42.923,25.81999969482422,28.9000083,41.0258656,18.764,30,3009
00:1B:10:18:4C:36,2020-05-02 11:16:52.927,25.790000915527344,28.9000083,41.0258656,18.764,30,3010
00:1B:10:18:4C:36,2020-05-02 11:17:02.930,25.850000381469727,28.9000083,41.0258656,18.764,30,3011
00:1B:10:18:4C:36,2020-05-02 11:17:12.937,25.790000915527344,28.9000083,41.0258656,18.764,30,3012
00:1B:10:18:4C:36,2020-05-02 11:17:22.940,25.81999969482422,28.9000083,41.0258656,18.764,30,3013
00:1B:10:18:4C:36,2020-05-02 11:17:32.943,25.81999969482422,28.9000083,41.0258656,18.764,30,3014
00:1B:10:18:4C:36,2020-05-02 11:17:42.947,25.81999969482422,28.9000083,41.0258656,18.764,30,3015
00:1B:10:18:4C:36,2020-05-02 11:17:52.950,25.780000686645508,28.9000083,41.0258656,18.764,30,3017
00:1B:10:18:4C:36,2020-05-02 11:18:02.953,25.790000915527344,28.9000083,41.0258656,18.764,30,3018
00:1B:10:18:4C:36,2020-05-02 11:18:12.960,25.770000457763672,28.9000083,41.0258656,18.764,30,3020
00:1B:10:18:4C:36,2020-05-02 11:18:22.963,25.799999237060547,28.9000083,41.0258656,18.764,30,3021
00:1B:10:18:4C:36,2020-05-02 11:18:32.967,25.790000915527344,28.8999298,41.0260962,22.008,30,3022
00:1B:10:18:4C:36,2020-05-02 11:18:42.973,25.780000686645508,28.8999298,41.0260962,22.008,30,3023
00:1B:10:18:4C:36,2020-05-02 11:18:52.977,25.81999969482422,28.8999298,41.0260962,22.008,30,3024
00:1B:10:18:4C:36,2020-05-02 11:19:02.980,25.829999923706055,28.8999298,41.0260962,22.008,30,3025
00:1B:10:18:4C:36,2020-05-02 11:19:12.987,25.799999237060547,28.8999298,41.0260962,22.008,30,3026
00:1B:10:18:4C:36,2020-05-02 11:19:22.987,25.850000381469727,28.8999298,41.0260962,22.008,30,3027
00:1B:10:18:4C:36,2020-05-02 11:19:32.990,25.829999923706055,28.8999298,41.0260962,22.008,30,3028
00:1B:10:18:50:2F,2020-05-02 11:19:39.647,36.0,28.7708021,40.9853924,11.837,26,3029
00:1B:10:18:4C:36,2020-05-02 11:19:42.997,25.799999237060547,28.8999298,41.0260962,22.008,30,3030
00:1B:10:18:30:29,2020-05-02 11:19:02.147,35.0,29.0459038,41.1312948,12.932,28,3031
00:1B:10:18:4C:36,2020-05-02 11:19:53.000,25.860000610351562,28.8999298,41.0260962,22.008,30,3033
00:1B:10:18:4C:36,2020-05-02 11:20:03.003,25.760000228881836,28.8999298,41.0260962,22.008,30,3035
00:1B:10:18:4C:36,2020-05-02 11:20:13.007,25.829999923706055,28.8999298,41.0260962,22.008,30,3036
00:1B:10:18:4C:36,2020-05-02 11:20:23.010,25.809999465942383,28.8999298,41.0260962,22.008,30,3037
00:1B:10:18:4C:36,2020-05-02 11:20:33.013,25.780000686645508,28.8999298,41.0260962,22.008,30,3038
00:1B:10:18:4C:36,2020-05-02 11:20:43.017,25.719999313354492,28.8999298,41.0260962,22.008,30,3039
00:1B:10:18:4C:36,2020-05-02 11:20:53.023,25.739999771118164,28.8999298,41.0260962,22.008,30,3040
00:1B:10:18:4C:36,2020-05-02 11:21:03.027,25.719999313354492,28.8999298,41.0260962,22.008,30,3041
00:1B:10:18:4C:36,2020-05-02 11:21:13.030,25.760000228881836,28.8999298,41.0260962,22.008,30,3042
00:1B:10:18:4C:36,2020-05-02 11:21:23.033,25.739999771118164,28.8999298,41.0260962,22.008,30,3043
00:1B:10:18:4C:36,2020-05-02 11:21:33.037,25.75,28.9001232,41.0259939,67.217,30,3044
00:1B:10:18:4C:36,2020-05-02 11:21:43.040,25.760000228881836,28.9001232,41.0259939,67.217,30,3045
00:1B:10:18:4C:36,2020-05-02 11:21:53.043,25.729999542236328,28.9001232,41.0259939,67.217,30,3046
00:1B:10:18:1C:EF,2020-05-02 11:21:51.117,34.0,29.0353207,41.1030134,10.03,31,3047
00:1B:10:18:4C:36,2020-05-02 11:22:03.047,25.780000686645508,28.9001232,41.0259939,67.217,30,3048
00:1B:10:18:4C:36,2020-05-02 11:22:13.053,25.770000457763672,28.9001232,41.0259939,67.217,30,3049
00:1B:10:18:4C:36,2020-05-02 11:22:23.057,25.75,28.9001232,41.0259939,67.217,30,3050
00:1B:10:18:4C:36,2020-05-02 11:22:33.060,25.780000686645508,28.8999298,41.0260379,20.137,30,3051
00:1B:10:18:4C:36,2020-05-02 11:22:43.063,25.739999771118164,28.8999298,41.0260379,20.137,30,3052
00:1B:10:18:4C:36,2020-05-02 11:22:53.067,25.770000457763672,28.8999298,41.0260379,20.137,30,3053
00:1B:10:18:4C:36,2020-05-02 11:23:03.073,25.729999542236328,28.8999298,41.0260379,20.137,30,3054
00:1B:10:18:4C:36,2020-05-02 11:23:13.077,25.729999542236328,28.8999298,41.0260379,20.137,30,3055
00:1B:10:18:4C:36,2020-05-02 11:23:23.080,25.75,28.8999298,41.0260379,20.137,30,3056
00:1B:10:18:4C:36,2020-05-02 11:23:33.087,25.68000030517578,28.8999298,41.0260379,20.137,30,3057
00:1B:10:18:4C:36,2020-05-02 11:23:43.090,25.719999313354492,28.8999298,41.0260379,20.137,30,3058
00:1B:10:18:4C:36,2020-05-02 11:23:53.093,25.75,28.8999298,41.0260379,20.137,30,3059
00:1B:10:18:4C:36,2020-05-02 11:24:03.097,25.690000534057617,28.8999298,41.0260379,20.137,30,3060
00:1B:10:18:4C:36,2020-05-02 11:24:13.100,25.719999313354492,28.8999298,41.0260379,20.137,30,3061
00:1B:10:18:33:47,2020-05-02 11:24:16.240,36.0,29.2013996,41.0123832,29.02,34,3062
00:1B:10:18:4C:36,2020-05-02 11:24:23.103,25.799999237060547,28.8999298,41.0260379,20.137,30,3063
00:1B:10:18:4C:36,2020-05-02 11:24:33.110,25.739999771118164,28.8999121,41.0260941,24.172,30,3064
00:1B:10:18:4C:36,2020-05-02 11:24:43.113,25.719999313354492,28.8999121,41.0260941,24.172,30,3065
00:1B:10:18:4C:36,2020-05-02 11:24:53.117,25.700000762939453,28.8999121,41.0260941,24.172,30,3066
00:1B:10:18:4C:36,2020-05-02 11:25:03.120,25.68000030517578,28.8999121,41.0260941,24.172,30,3067
00:1B:10:18:4C:36,2020-05-02 11:25:13.123,25.6299991607666,28.8999121,41.0260941,24.172,30,3068
00:1B:10:18:4C:36,2020-05-02 11:25:23.127,25.690000534057617,28.8999121,41.0260941,24.172,30,3069
00:1B:10:18:4C:36,2020-05-02 11:25:33.130,25.68000030517578,28.8999121,41.0260941,24.172,30,3070
00:1B:10:18:4C:36,2020-05-02 11:25:43.133,25.700000762939453,28.8999121,41.0260941,24.172,30,3071
00:1B:10:18:4C:36,2020-05-02 11:25:53.137,25.700000762939453,28.8999121,41.0260941,24.172,30,3072
